"Cluster","Silo","Protein.ID","CompetentLarvae_1","X3_3","X9_3","X3_5","X9_5","X3_7","X9_7","X3_9","X9_9","X3_11","X9_11","X3_13","X9_13","X3_15","X9_15","Avg","StDev","CoeffcientVariance","Variance","Median","Slope","Kurtosis","Skewness","Max","Min","Range","X1st_quartile","X4th_quartile","Sum","Day0.Day15","Day3.Day15","Avg_Day0.7","Avg_Day9.15","X1sthalf.2ndhalf","Range_Day0.7","Range_Day9.15","Sum.TotalProteinIDs","High.Low","Variability","Tag","column1","column2","column3","column4","column5","column6","column7","column8","column9","column10","column11","column12","column13","clean","Entry","Entry.name","Status","Protein.names","Gene.names","Organism","Length","Gene.ontology..biological.process.","Gene.ontology.IDs","Pathway","Cross.reference..UniPathway.","Cross.reference..CDD.","Cross.reference..Pfam.","Gene.ontology..GO."
1,"9","CHOYP_LOC100366797.2.3|m.54046",0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,"#DIV/0!",0,0,"#VALUE!","#DIV/0!","Err:502",0,0,0,0,0,0,"#DIV/0!","#DIV/0!",0,0,0,0,0,0,"low_abundance","low_variance","low_abundance-low_variance","CHOYP_LOC100366797.2.3|m.54046","B4JTF5","HH_DROGR","33.59","131","54","3","497","624","116","216","0.000002","56.2","1","B4JTF5","HH_DROGR","reviewed","Protein hedgehog [Cleaved into: Protein hedgehog N-product; Protein hedgehog C-product]","hh GH23852","Drosophila grimshawi (Fruit fly) (Idiomyia grimshawi)","479","anterior commissure morphogenesis [GO:0021960]; Bolwig's organ morphogenesis [GO:0001746]; cell-cell signaling involved in cell fate commitment [GO:0045168]; cytoneme assembly [GO:0035231]; epithelial cell migration, open tracheal system [GO:0007427]; genital disc anterior/posterior pattern formation [GO:0035224]; glial cell migration [GO:0008347]; gonadal mesoderm development [GO:0007506]; heart formation [GO:0060914]; hindgut morphogenesis [GO:0007442]; intein-mediated protein splicing [GO:0016539]; labial disc development [GO:0035217]; morphogenesis of larval imaginal disc epithelium [GO:0016335]; mucosal immune response [GO:0002385]; negative regulation of protein ubiquitination [GO:0031397]; negative regulation of proteolysis [GO:0045861]; pole cell migration [GO:0007280]; positive regulation of fibroblast growth factor receptor signaling pathway [GO:0045743]; positive regulation of hh target transcription factor activity [GO:0007228]; positive regulation of transcription factor import into nucleus [GO:0042993]; progression of morphogenetic furrow involved in compound eye morphogenesis [GO:0007458]; protein autoprocessing [GO:0016540]; regulation of epithelial cell migration, open tracheal system [GO:2000274]; regulation of mitotic cell cycle [GO:0007346]; segment polarity determination [GO:0007367]; spiracle morphogenesis, open tracheal system [GO:0035277]; ventral midline development [GO:0007418]","GO:0001746; GO:0002385; GO:0005615; GO:0005634; GO:0005737; GO:0005768; GO:0005886; GO:0007228; GO:0007280; GO:0007346; GO:0007367; GO:0007418; GO:0007427; GO:0007442; GO:0007458; GO:0007506; GO:0008233; GO:0008347; GO:0016015; GO:0016335; GO:0016539; GO:0016540; GO:0021960; GO:0030139; GO:0031397; GO:0035217; GO:0035224; GO:0035231; GO:0035277; GO:0042993; GO:0045168; GO:0045743; GO:0045861; GO:0046872; GO:0060914; GO:2000274","","","","PF01085;PF01079;","cytoplasm [GO:0005737]; endocytic vesicle [GO:0030139]; endosome [GO:0005768]; extracellular space [GO:0005615]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; metal ion binding [GO:0046872]; morphogen activity [GO:0016015]; peptidase activity [GO:0008233]; anterior commissure morphogenesis [GO:0021960]; Bolwig's organ morphogenesis [GO:0001746]; cell-cell signaling involved in cell fate commitment [GO:0045168]; cytoneme assembly [GO:0035231]; epithelial cell migration, open tracheal system [GO:0007427]; genital disc anterior/posterior pattern formation [GO:0035224]; glial cell migration [GO:0008347]; gonadal mesoderm development [GO:0007506]; heart formation [GO:0060914]; hindgut morphogenesis [GO:0007442]; intein-mediated protein splicing [GO:0016539]; labial disc development [GO:0035217]; morphogenesis of larval imaginal disc epithelium [GO:0016335]; mucosal immune response [GO:0002385]; negative regulation of protein ubiquitination [GO:0031397]; negative regulation of proteolysis [GO:0045861]; pole cell migration [GO:0007280]; positive regulation of fibroblast growth factor receptor signaling pathway [GO:0045743]; positive regulation of hh target transcription factor activity [GO:0007228]; positive regulation of transcription factor import into nucleus [GO:0042993]; progression of morphogenetic furrow involved in compound eye morphogenesis [GO:0007458]; protein autoprocessing [GO:0016540]; regulation of epithelial cell migration, open tracheal system [GO:2000274]; regulation of mitotic cell cycle [GO:0007346]; segment polarity determination [GO:0007367]; spiracle morphogenesis, open tracheal system [GO:0035277]; ventral midline development [GO:0007418]"
1,"9","CHOYP_LOC100366892.2.3|m.51427",0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.0714285714,0.1749635531,"2.4494897428",0.0306122449,0,"#VALUE!","7","2.6457513111",0.5,0,0.5,0,0.5,0.5,"#DIV/0!","#DIV/0!",0.125,0,0.125,0.5,0,0.0059220656,"low_abundance","low_variance","low_abundance-low_variance","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None"
1,"9","CHOYP_LOC100366957.1.1|m.10938",0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0714285714,0.1749635531,"2.4494897428",0.0306122449,0,"#VALUE!","7","2.6457513111",0.5,0,0.5,0,0.5,0.5,"0","0",0,0.125,-0.125,0,0.5,0.0059220656,"low_abundance","low_variance","low_abundance-low_variance","CHOYP_LOC100366957.1.1|m.10938","Q9BGT1","TTC9C_MACFA","36.42","173","102","4","11","178","2","171","2.00E-30","115","1","Q9BGT1","TTC9C_MACFA","reviewed","Tetratricopeptide repeat protein 9C (TPR repeat protein 9C)","TTC9C QflA-13179","Macaca fascicularis (Crab-eating macaque) (Cynomolgus monkey)","171","","","","","","PF07719;",""
1,"3","CHOYP_LOC100367084.12.22|m.48659",0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"#DIV/0!",0,0,"#VALUE!","#DIV/0!","Err:502",0,0,0,0,0,0,"#DIV/0!","#DIV/0!",0,0,0,0,0,0,"low_abundance","low_variance","low_abundance-low_variance","CHOYP_LOC100367084.12.22|m.48659","Q9R172","NOTC3_RAT","39.52","124","65","4","930","1052","431","545","7.00E-17","90.9","1","Q9R172","NOTC3_RAT","reviewed","Neurogenic locus notch homolog protein 3 (Notch 3) [Cleaved into: Notch 3 extracellular truncation; Notch 3 intracellular domain]","Notch3","Rattus norvegicus (Rat)","2319","cell differentiation [GO:0030154]; multicellular organism development [GO:0007275]; Notch signaling pathway [GO:0007219]; regulation of transcription, DNA-templated [GO:0006355]; tissue regeneration [GO:0042246]; transcription, DNA-templated [GO:0006351]","GO:0004872; GO:0005509; GO:0005634; GO:0005886; GO:0006351; GO:0006355; GO:0007219; GO:0007275; GO:0016021; GO:0030154; GO:0042246","","","","PF12796;PF11936;PF00008;PF07645;PF12661;PF06816;PF07684;PF00066;","integral component of membrane [GO:0016021]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; calcium ion binding [GO:0005509]; receptor activity [GO:0004872]; cell differentiation [GO:0030154]; multicellular organism development [GO:0007275]; Notch signaling pathway [GO:0007219]; regulation of transcription, DNA-templated [GO:0006355]; tissue regeneration [GO:0042246]; transcription, DNA-templated [GO:0006351]"
1,"3","CHOYP_LOC100367084.6.22|m.31842",0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,"#DIV/0!",0,0,"#VALUE!","#DIV/0!","Err:502",0,0,0,0,0,0,"#DIV/0!","#DIV/0!",0,0,0,0,0,0,"low_abundance","low_variance","low_abundance-low_variance","CHOYP_LOC100367084.6.22|m.31842","Q9ULL1","PKHG1_HUMAN","51.55","322","155","1","354","675","114","434","1.00E-101","363","1","Q9ULL1","PKHG1_HUMAN","reviewed","Pleckstrin homology domain-containing family G member 1","PLEKHG1 KIAA1209","Homo sapiens (Human)","1385","regulation of Rho protein signal transduction [GO:0035023]","GO:0005089; GO:0005634; GO:0005654; GO:0035023","","","","PF00621;","nucleoplasm [GO:0005654]; nucleus [GO:0005634]; Rho guanyl-nucleotide exchange factor activity [GO:0005089]; regulation of Rho protein signal transduction [GO:0035023]"
1,"9","CHOYP_LOC100367089.2.4|m.1910",0,0,0,0,0,0,0,0,2.5,0,1,0,0,0,0,0.1428571429,0.3499271061,"2.4494897428",0.1224489796,0,"#VALUE!","7","2.6457513111",1,0,1,0,1,1,"#DIV/0!","#DIV/0!",0.25,0,0.25,1,0,0.0118441312,"low_abundance","low_variance","low_abundance-low_variance","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None"
1,"9","CHOYP_LOC100367144.1.1|m.34153",0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0.0714285714,0.1749635531,"2.4494897428",0.0306122449,0,"#VALUE!","7","2.6457513111",0.5,0,0.5,0,0.5,0.5,"#DIV/0!","#DIV/0!",0,0.125,-0.125,0,0.5,0.0059220656,"low_abundance","low_variance","low_abundance-low_variance","CHOYP_LOC100367144.1.1|m.34153","P49746","TSP3_HUMAN","43.77","658","338","11","2049","2691","298","938","8.00E-150","499","1","P49746","TSP3_HUMAN","reviewed","Thrombospondin-3","THBS3 TSP3","Homo sapiens (Human)","956","bone trabecula formation [GO:0060346]; cell-matrix adhesion [GO:0007160]; growth plate cartilage development [GO:0003417]; ossification involved in bone maturation [GO:0043931]","GO:0003417; GO:0005509; GO:0005576; GO:0007160; GO:0008201; GO:0043931; GO:0048471; GO:0060346","","","","PF11598;PF07645;PF02412;PF05735;","extracellular region [GO:0005576]; perinuclear region of cytoplasm [GO:0048471]; calcium ion binding [GO:0005509]; heparin binding [GO:0008201]; bone trabecula formation [GO:0060346]; cell-matrix adhesion [GO:0007160]; growth plate cartilage development [GO:0003417]; ossification involved in bone maturation [GO:0043931]"
1,"3","CHOYP_LOC100367266.1.1|m.10803",0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,"#DIV/0!",0,0,"#VALUE!","#DIV/0!","Err:502",0,0,0,0,0,0,"#DIV/0!","#DIV/0!",0,0,0,0,0,0,"low_abundance","low_variance","low_abundance-low_variance","CHOYP_LOC100367266.1.1|m.10803","Q5R6Q2","STX6_PONAB","52.72","239","107","1","1","233","1","239","1.00E-89","272","1","Q5R6Q2","STX6_PONAB","reviewed","Syntaxin-6","STX6","Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)","255","Golgi vesicle transport [GO:0048193]; intracellular protein transport [GO:0006886]; membrane fusion [GO:0061025]","GO:0000139; GO:0006886; GO:0016021; GO:0048193; GO:0061025","","","","PF05739;PF09177;","Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]; Golgi vesicle transport [GO:0048193]; intracellular protein transport [GO:0006886]; membrane fusion [GO:0061025]"
1,"9","CHOYP_LOC100367291.1.1|m.51818",0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0.5,0.2142857143,0.2474358297,"1.1547005384",0.0612244898,0,"#VALUE!","-2.8","0.3741657387",0.5,0,0.5,0,0.5,1.5,"0","1",0.125,0.25,-0.125,0.5,0.5,0.0177661968,"low_abundance","low_variance","low_abundance-low_variance","CHOYP_LOC100367291.1.1|m.51818","O35963","RB33B_MOUSE","74.72","178","45","0","25","202","29","206","3.00E-100","298","1","O35963","RB33B_MOUSE","reviewed","Ras-related protein Rab-33B","Rab33b","Mus musculus (Mouse)","229","autophagy [GO:0006914]; intra-Golgi vesicle-mediated transport [GO:0006891]; negative regulation of constitutive secretory pathway [GO:1903434]; protein targeting to Golgi [GO:0000042]; regulation of autophagosome assembly [GO:2000785]; regulation of Golgi organization [GO:1903358]; regulation of retrograde vesicle-mediated transport, Golgi to ER [GO:2000156]; skeletal system morphogenesis [GO:0048705]; small GTPase mediated signal transduction [GO:0007264]","GO:0000042; GO:0000139; GO:0003924; GO:0005525; GO:0005794; GO:0005796; GO:0006891; GO:0006914; GO:0007264; GO:0048705; GO:0070062; GO:1903358; GO:1903434; GO:2000156; GO:2000785","","","","PF00071;","extracellular exosome [GO:0070062]; Golgi apparatus [GO:0005794]; Golgi lumen [GO:0005796]; Golgi membrane [GO:0000139]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; autophagy [GO:0006914]; intra-Golgi vesicle-mediated transport [GO:0006891]; negative regulation of constitutive secretory pathway [GO:1903434]; protein targeting to Golgi [GO:0000042]; regulation of autophagosome assembly [GO:2000785]; regulation of Golgi organization [GO:1903358]; regulation of retrograde vesicle-mediated transport, Golgi to ER [GO:2000156]; skeletal system morphogenesis [GO:0048705]; small GTPase mediated signal transduction [GO:0007264]"
1,"9","CHOYP_LOC100367405.1.2|m.10570",0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"#DIV/0!",0,0,"#VALUE!","#DIV/0!","Err:502",0,0,0,0,0,0,"#DIV/0!","#DIV/0!",0,0,0,0,0,0,"low_abundance","low_variance","low_abundance-low_variance","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None"
1,"9","CHOYP_LOC100367423.1.1|m.23397",0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.0714285714,0.1749635531,"2.4494897428",0.0306122449,0,"#VALUE!","7","2.6457513111",0.5,0,0.5,0,0.5,0.5,"#DIV/0!","#DIV/0!",0.125,0,0.125,0.5,0,0.0059220656,"low_abundance","low_variance","low_abundance-low_variance","CHOYP_LOC100367423.1.1|m.23397","H2MTR9","ADIP_ORYLA","32.01","528","295","11","66","562","50","544","4.00E-60","216","1","H2MTR9","ADIP_ORYLA","reviewed","Afadin- and alpha-actinin-binding protein (ADIP) (Afadin DIL domain-interacting protein) (SSX2-interacting protein)","ssx2ip","Oryzias latipes (Japanese rice fish) (Japanese killifish)","583","cell adhesion [GO:0007155]; determination of left/right symmetry [GO:0007368]","GO:0005737; GO:0005813; GO:0005874; GO:0005912; GO:0007155; GO:0007368; GO:0036064","","","","PF11559;","adherens junction [GO:0005912]; centrosome [GO:0005813]; ciliary basal body [GO:0036064]; cytoplasm [GO:0005737]; microtubule [GO:0005874]; cell adhesion [GO:0007155]; determination of left/right symmetry [GO:0007368]"
1,"3","CHOYP_LOC100367581.3.3|m.56472",4.5,4,0,1,0,1,0,0.5,0,0,0,1.5,0,2.5,0,0.5714285714,0.9422075684,"1.6488632448",0.887755102,0,"#VALUE!","1.1736028537","1.5586185851",2.5,0,2.5,0,2.5,4,"#DIV/0!","#DIV/0!",0.375,0.625,-0.25,1.5,2.5,0.0473765249,"low_abundance","low_variance","low_abundance-low_variance","CHOYP_LOC100367581.3.3|m.56472","Q69Z37","SAM9L_MOUSE","23.47","1466","958","59","337","1730","187","1560","1.00E-70","266","1","Q69Z37","SAM9L_MOUSE","reviewed","Sterile alpha motif domain-containing protein 9-like (SAM domain-containing protein 9-like)","Samd9l Kiaa2005","Mus musculus (Mouse)","1561","common myeloid progenitor cell proliferation [GO:0035726]; endosomal vesicle fusion [GO:0034058]; hematopoietic progenitor cell differentiation [GO:0002244]; regulation of protein catabolic process [GO:0042176]; spleen development [GO:0048536]; stem cell division [GO:0017145]","GO:0002244; GO:0005769; GO:0017145; GO:0034058; GO:0035726; GO:0042176; GO:0048536","","","","","early endosome [GO:0005769]; common myeloid progenitor cell proliferation [GO:0035726]; endosomal vesicle fusion [GO:0034058]; hematopoietic progenitor cell differentiation [GO:0002244]; regulation of protein catabolic process [GO:0042176]; spleen development [GO:0048536]; stem cell division [GO:0017145]"
1,"3","CHOYP_LOC100367736.2.2|m.66862",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"#DIV/0!",0,0,"#VALUE!","#DIV/0!","Err:502",0,0,0,0,0,0,"#DIV/0!","#DIV/0!",0,0,0,0,0,0,"low_abundance","low_variance","low_abundance-low_variance","CHOYP_LOC100367736.2.2|m.66862","P20072","ANXA7_BOVIN","57.23","311","133","0","4","314","153","463","1.00E-127","379","1","P20072","ANXA7_BOVIN","reviewed","Annexin A7 (Annexin VII) (Annexin-7) (Synexin)","ANXA7 ANX7","Bos taurus (Bovine)","463","autophagy [GO:0006914]; cell proliferation [GO:0008283]; cellular calcium ion homeostasis [GO:0006874]; cellular water homeostasis [GO:0009992]; epithelial cell differentiation [GO:0030855]; hemostasis [GO:0007599]; negative regulation of gene expression [GO:0010629]; regulation of cell shape [GO:0008360]; response to salt stress [GO:0009651]; social behavior [GO:0035176]","GO:0003723; GO:0005509; GO:0005544; GO:0005635; GO:0005789; GO:0005829; GO:0005886; GO:0006874; GO:0006914; GO:0007599; GO:0008283; GO:0008360; GO:0009651; GO:0009992; GO:0010629; GO:0030855; GO:0035176; GO:0042584; GO:0042802; GO:0048306; GO:0070062","","","","PF00191;","chromaffin granule membrane [GO:0042584]; cytosol [GO:0005829]; endoplasmic reticulum membrane [GO:0005789]; extracellular exosome [GO:0070062]; nuclear envelope [GO:0005635]; plasma membrane [GO:0005886]; calcium ion binding [GO:0005509]; calcium-dependent phospholipid binding [GO:0005544]; calcium-dependent protein binding [GO:0048306]; identical protein binding [GO:0042802]; RNA binding [GO:0003723]; autophagy [GO:0006914]; cell proliferation [GO:0008283]; cellular calcium ion homeostasis [GO:0006874]; cellular water homeostasis [GO:0009992]; epithelial cell differentiation [GO:0030855]; hemostasis [GO:0007599]; negative regulation of gene expression [GO:0010629]; regulation of cell shape [GO:0008360]; response to salt stress [GO:0009651]; social behavior [GO:0035176]"
1,"9","CHOYP_LOC100367809.2.2|m.44174",0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.1428571429,0.2258769757,"1.5811388301",0.0510204082,0,"#VALUE!","-0.84","1.2296340919",0.5,0,0.5,0,0.5,1,"#DIV/0!","#DIV/0!",0.25,0,0.25,0.5,0,0.0118441312,"low_abundance","low_variance","low_abundance-low_variance","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None"
1,"3","CHOYP_LOC100367880.1.1|m.12770",0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"#DIV/0!",0,0,"#VALUE!","#DIV/0!","Err:502",0,0,0,0,0,0,"#DIV/0!","#DIV/0!",0,0,0,0,0,0,"low_abundance","low_variance","low_abundance-low_variance","CHOYP_LOC100367880.1.1|m.12770","Q9BXW4","MLP3C_HUMAN","67.74","124","40","0","2","125","3","126","5.00E-57","180","1","Q9BXW4","MLP3C_HUMAN","reviewed","Microtubule-associated proteins 1A/1B light chain 3C (Autophagy-related protein LC3 C) (Autophagy-related ubiquitin-like modifier LC3 C) (MAP1 light chain 3-like protein 3) (MAP1A/MAP1B light chain 3 C) (MAP1A/MAP1B LC3 C) (Microtubule-associated protein 1 light chain 3 gamma)","MAP1LC3C","Homo sapiens (Human)","147","autophagosome maturation [GO:0097352]; macroautophagy [GO:0016236]","GO:0000421; GO:0000932; GO:0005776; GO:0005829; GO:0005874; GO:0012505; GO:0016236; GO:0031090; GO:0031410; GO:0031625; GO:0097352","","","cd01611;","PF02991;","autophagosome [GO:0005776]; autophagosome membrane [GO:0000421]; cytoplasmic vesicle [GO:0031410]; cytosol [GO:0005829]; endomembrane system [GO:0012505]; microtubule [GO:0005874]; organelle membrane [GO:0031090]; P-body [GO:0000932]; ubiquitin protein ligase binding [GO:0031625]; autophagosome maturation [GO:0097352]; macroautophagy [GO:0016236]"
1,"9","CHOYP_LOC100367954.2.2|m.66596",0,0,0,0,0.5,0,0,0,0,0,1.5,0,0.5,0,0,0.2857142857,0.5248906592,"1.8371173071",0.2755102041,0,"#VALUE!","4.5802469136","2.1557973646",1.5,0,1.5,0,1.5,2,"#DIV/0!","#DIV/0!",0.375,0.125,0.25,1.5,0.5,0.0236882625,"low_abundance","low_variance","low_abundance-low_variance","CHOYP_LOC100367954.2.2|m.66596","Q62940","NEDD4_RAT","34.21","114","70","2","81","189","51","164","0.000000002","60.8","1","Q62940","NEDD4_RAT","reviewed","E3 ubiquitin-protein ligase NEDD4 (EC 2.3.2.26) (HECT-type E3 ubiquitin transferase NEDD4)","Nedd4 Nedd4a","Rattus norvegicus (Rat)","887","immune response [GO:0006955]; negative regulation of vascular endothelial growth factor receptor signaling pathway [GO:0030948]; protein K63-linked ubiquitination [GO:0070534]; protein ubiquitination [GO:0016567]; regulation of dendrite morphogenesis [GO:0048814]; response to denervation involved in regulation of muscle adaptation [GO:0014894]","GO:0004842; GO:0005737; GO:0005886; GO:0005902; GO:0006955; GO:0008022; GO:0014894; GO:0016567; GO:0030948; GO:0045121; GO:0048814; GO:0070534","PATHWAY: Protein modification; protein ubiquitination.","","cd00078;","PF00168;PF00632;PF00397;","cytoplasm [GO:0005737]; membrane raft [GO:0045121]; microvillus [GO:0005902]; plasma membrane [GO:0005886]; protein C-terminus binding [GO:0008022]; ubiquitin-protein transferase activity [GO:0004842]; immune response [GO:0006955]; negative regulation of vascular endothelial growth factor receptor signaling pathway [GO:0030948]; protein K63-linked ubiquitination [GO:0070534]; protein ubiquitination [GO:0016567]; regulation of dendrite morphogenesis [GO:0048814]; response to denervation involved in regulation of muscle adaptation [GO:0014894]"
1,"9","CHOYP_LOC100367956.2.2|m.62044",0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0.0714285714,0.1749635531,"2.4494897428",0.0306122449,0,"#VALUE!","7","2.6457513111",0.5,0,0.5,0,0.5,0.5,"0","0",0,0.125,-0.125,0,0.5,0.0059220656,"low_abundance","low_variance","low_abundance-low_variance","CHOYP_LOC100367956.2.2|m.62044","Q92113","CP17A_SQUAC","34.25","327","203","4","10","330","165","485","1.00E-62","213","1","Q92113","CP17A_SQUAC","reviewed","Steroid 17-alpha-hydroxylase/17,20 lyase (EC 1.14.14.19) (EC 1.14.14.32) (17-alpha-hydroxyprogesterone aldolase) (CYPXVII) (Cytochrome P450 17A1) (Cytochrome P450-C17) (Cytochrome P450c17)","CYP17A1 CYP17","Squalus acanthias (Spiny dogfish)","509","sex differentiation [GO:0007548]; steroid biosynthetic process [GO:0006694]","GO:0004508; GO:0005506; GO:0006694; GO:0007548; GO:0016020; GO:0020037; GO:0047442","PATHWAY: Lipid metabolism; steroid biosynthesis.","","","PF00067;","membrane [GO:0016020]; 17-alpha-hydroxyprogesterone aldolase activity [GO:0047442]; heme binding [GO:0020037]; iron ion binding [GO:0005506]; steroid 17-alpha-monooxygenase activity [GO:0004508]; sex differentiation [GO:0007548]; steroid biosynthetic process [GO:0006694]"
1,"3","CHOYP_LOC100368071.1.1|m.6755",1.5,1,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,"#DIV/0!",0,0,"#VALUE!","#DIV/0!","Err:502",0,0,0,0,0,0,"#DIV/0!","#DIV/0!",0,0,0,0,0,0,"low_abundance","low_variance","low_abundance-low_variance","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None"
1,"9","CHOYP_LOC100368128.1.1|m.9893",0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.0714285714,0.1749635531,"2.4494897428",0.0306122449,0,"#VALUE!","7","2.6457513111",0.5,0,0.5,0,0.5,0.5,"#DIV/0!","#DIV/0!",0,0.125,-0.125,0,0.5,0.0059220656,"low_abundance","low_variance","low_abundance-low_variance","CHOYP_LOC100368128.1.1|m.9893","Q3UPW2","ELF3_MOUSE","26.76","355","203","10","108","453","77","383","9.00E-30","123","1","Q3UPW2","ELF3_MOUSE","reviewed","ETS-related transcription factor Elf-3 (E74-like factor 3) (Epithelial-restricted with serine box) (Epithelium-restricted Ets protein ESX) (Epithelium-specific Ets transcription factor 1) (ESE-1)","Elf3 Ert Esx Jen","Mus musculus (Mouse)","391","anatomical structure morphogenesis [GO:0009653]; blastocyst development [GO:0001824]; cell differentiation [GO:0030154]; epithelial cell differentiation [GO:0030855]; extracellular matrix organization [GO:0030198]; inflammatory response [GO:0006954]; mammary gland involution [GO:0060056]; negative regulation of transcription, DNA-templated [GO:0045892]; positive regulation of transcription, DNA-templated [GO:0045893]; positive regulation of transcription from RNA polymerase II promoter [GO:0045944]; regulation of transcription, DNA-templated [GO:0006355]","GO:0000978; GO:0001077; GO:0001824; GO:0003677; GO:0003700; GO:0003713; GO:0005634; GO:0005654; GO:0005794; GO:0005829; GO:0006355; GO:0006954; GO:0009653; GO:0030154; GO:0030198; GO:0030855; GO:0045892; GO:0045893; GO:0045944; GO:0060056","","","","PF00178;PF02198;","cytosol [GO:0005829]; Golgi apparatus [GO:0005794]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; DNA binding [GO:0003677]; RNA polymerase II core promoter proximal region sequence-specific DNA binding [GO:0000978]; transcription coactivator activity [GO:0003713]; transcription factor activity, sequence-specific DNA binding [GO:0003700]; transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding [GO:0001077]; anatomical structure morphogenesis [GO:0009653]; blastocyst development [GO:0001824]; cell differentiation [GO:0030154]; epithelial cell differentiation [GO:0030855]; extracellular matrix organization [GO:0030198]; inflammatory response [GO:0006954]; mammary gland involution [GO:0060056]; negative regulation of transcription, DNA-templated [GO:0045892]; positive regulation of transcription from RNA polymerase II promoter [GO:0045944]; positive regulation of transcription, DNA-templated [GO:0045893]; regulation of transcription, DNA-templated [GO:0006355]"
